Location,Transmission,Mileage,Engine,Power,Seats,Price,Brand_Name,Car_Age
5.8,Manual,19.3,1248,73.9,5,5.8,0.201196212,8
5.8,Manual,16.2,1199,74,5,6.9,0.052334275,4
4.5,Manual,17.01,1591,121.3,5,5.35,0.183917594,8
6.85,Manual,19.81,1086,68.05,5,2.85,0.183917594,11
4.5,Automatic,13,2143,204,5,22.75,0.052832696,7
4.25,Manual,17.3,993,60,5,0.45,0.201196212,23
8.305,Manual,20.36,1197,78.9,5,4.64,0.183917594,8
8.305,Manual,25.8,1498,98.6,5,5.27,0.101013457,5
4.25,Manual,14.1,2179,148,7,10,0.030902143,5
5.75,Manual,18.5,1198,86.8,5,3.95,0.101013457,6
6.71,Manual,17,1197,80,5,3.38,0.183917594,11
8.305,Manual,14.69,1390,120.33,5,16.8,0.052334275,3
3.75,Manual,16.7,1198,88.8,5,1.99,0.101013457,11
8.305,Manual,18.9,1197,82,5,5.84,0.183917594,4
8.305,Automatic,14.74,2993,270.9,5,36.15,0.006645622,5
3.75,Automatic,16.36,2179,187.7,5,25.7,0.006645622,7
8.305,Manual,16,2179,140,7,9.24,0.045190231,8
5.5,Manual,22.7,1598,118,5,7.65,0.201196212,6
8.305,Automatic,17.11,1968,174.33,5,25.31,0.039209171,6
5.5,Manual,19.01,1461,108.45,5,4.75,0.02409038,8
8.305,Manual,19.1,1197,85.8,5,6.69,0.201196212,7
5.75,Manual,16.47,1198,73.9,5,3.1,0.052334275,9
4.25,Manual,19.7,796,35,8,1.55,0.201196212,9
8.305,Automatic,18.9,1197,81.86,5,6.84,0.183917594,2
5.8,Manual,25.4,624,37.5,4,1.6,0.030902143,7
6.71,Automatic,17.84,1395,147.51,5,21.73,0.039209171,4
5.75,Manual,16.47,1198,74,5,4.75,0.052334275,6
4.5,Manual,22.74,796,47.3,5,2.45,0.201196212,6
6.71,Automatic,20.7,1496,113.98,5,31.55,0.004319654,2
5.5,Automatic,15.2,1968,140.8,5,10.25,0.039209171,9
8.305,Manual,12.62,2198,158,7,27.36,0.049842166,2
5.8,Manual,15.8,1499,110,5,6.5,0.049842166,8
4.25,Manual,18.9,1197,82,5,4.25,0.183917594,5
5.75,Manual,18.2,1199,82.4,5,5.5,0.020103007,7
3.75,Manual,20.85,1197,83.14,5,4,0.201196212,6
6.71,Manual,17.57,1193,88.7,5,4.65,0.030902143,4
5.5,Automatic,19.27,2143,170,5,28.5,0.052832696,6
8.305,Manual,17.3,1998,163.7,5,7.11,0.020103007,7
5.8,Manual,21.1,1248,73.9,5,3.9,0.201196212,8
4.25,Manual,18.9,1197,81.86,5,5.6,0.183917594,4
4.25,Manual,28.4,1248,73.75,5,2.25,0.201196212,9
3.75,Manual,22.32,1582,126.32,5,3.9,0.183917594,10
8.305,Automatic,14.74,2993,270.9,5,28.63,0.006645622,7
5.5,Automatic,13.7,1798,157.75,5,7.25,0.028742316,8
4.25,Manual,18.9,998,67.1,5,2,0.201196212,15
5.75,Manual,16.47,1198,73.9,5,3.5,0.052334275,10
5.8,Manual,14.8,1799,130.2,5,5,0.101013457,10
5.9,Manual,20,1196,63,5,3.72,0.201196212,6
4.5,Manual,22.5,998,67.04,5,3.45,0.201196212,7
3.75,Manual,23.4,1248,74,5,4.5,0.201196212,8
8.305,Automatic,13,1591,121.3,5,14.36,0.183917594,3
6.85,Manual,18.9,1197,82,5,5.5,0.183917594,5
5.75,Manual,23.08,1461,63.1,5,3,0.01511879,8
8.305,Manual,18.9,1197,81.86,5,6.08,0.183917594,4
4.5,Manual,20.54,1598,103.6,5,5,0.052334275,8
6.71,Automatic,12.55,2982,168.5,7,20.25,0.068283768,6
4.5,Manual,17,999,74,5,1.2,0.183917594,19
4.25,Automatic,11.36,2755,171.5,7,18,0.068283768,3
4.25,Automatic,20,2143,107.3,5,17.5,0.052832696,6
4.25,Manual,21.1,814,55.2,5,2.1,0.183917594,8
6.85,Manual,22.7,1582,126.24,5,7.5,0.183917594,9
6.71,Automatic,20.7,1496,113.98,4,24.77,0.004319654,6
6.85,Manual,19.64,1461,108.45,5,8.65,0.02409038,6
4.5,Automatic,10.91,3198,197,7,35.5,0.049842166,2
5.5,Manual,14.28,1798,138.03,5,10.5,0.068283768,7
5.5,Manual,14,2179,155,7,13,0.045190231,3
3.75,Automatic,16.77,2993,261.49,5,26.5,0.044359528,9
5.9,Manual,17.3,1061,64,5,1.4,0.201196212,17
6.71,Manual,17.8,1497,117.3,5,7.51,0.101013457,4
5.5,Manual,22.9,1248,74,5,4.3,0.201196212,7
5.75,Automatic,18,1497,117.3,5,8.95,0.101013457,6
6.71,Manual,20.77,1248,88.76,7,6.91,0.201196212,6
8.305,Manual,19.01,1461,108.45,5,9.75,0.02409038,5
4.25,Manual,19.3,1248,73.9,5,4,0.201196212,11
5.8,Manual,23.2,1248,73.94,5,3.65,0.201196212,10
4.5,Manual,15.1,2179,140,7,10.75,0.045190231,8
6.71,Manual,19.4,1198,86.8,5,4.51,0.101013457,6
8.305,Automatic,17,2987,165,5,49.22,0.052832696,5
8.305,Manual,21.02,1248,88.8,5,3.7,0.030902143,7
5.8,Manual,12.8,2494,102,7,12.99,0.068283768,7
5.5,Manual,18.6,1197,85.8,5,4.15,0.201196212,6
3.75,Manual,17.01,1591,121.3,5,4.4,0.183917594,9
3.75,Manual,17.3,1497,117.3,7,4.25,0.101013457,6
5.75,Manual,18,1198,86.7,5,4.25,0.101013457,4
4.25,Automatic,18,1497,117.3,5,7.7,0.101013457,4
4.25,Automatic,12.7,2179,187.7,5,39.75,0.009968433,6
5.75,Manual,17.4,1497,117.3,5,8.5,0.101013457,4
4.25,Automatic,9.5,2997,231.1,5,7,0.052832696,13
4.5,Manual,13.8,1299,70,5,0.8,0.049842166,19
5.5,Manual,13,2982,168.5,7,15.25,0.068283768,8
5.8,Manual,19,998,66.1,5,2.25,0.201196212,13
3.75,Manual,14.07,1948,83.1,7,4.85,0.030902143,5
8.305,Automatic,15.6,1497,116.3,5,6.42,0.101013457,9
4.5,Manual,23.19,1461,63.12,5,2.5,0.01511879,9
5.8,Automatic,19.08,1582,126.32,5,5.75,0.183917594,10
4.25,Manual,16.1,796,37,4,0.5,0.201196212,18
8.305,Manual,15.1,2179,140,7,11.52,0.045190231,6
5.5,Manual,21.5,1248,88.8,5,4.5,0.201196212,7
6.85,Automatic,15,1396,98.6,5,4.75,0.183917594,8
8.305,Manual,19.67,1582,126.2,5,13.54,0.183917594,2
6.71,Automatic,13,2143,201.1,5,23.41,0.052832696,6
5.8,Automatic,12.55,2982,168.5,7,19.25,0.068283768,8
5.9,Automatic,9,1984,181,5,20,0.003488952,6
5.5,Automatic,14.21,2143,203,5,13,0.052832696,10
4.5,Manual,10.2,2354,180,5,3.99,0.101013457,11
4.25,Manual,25.8,1498,98.6,5,4.65,0.101013457,6
5.9,Manual,28.4,1248,73.75,5,4.65,0.201196212,8
3.75,Manual,18.6,1197,85.8,5,3.15,0.201196212,8
5.5,Automatic,14.53,1798,138.1,5,8.25,0.068283768,8
6.85,Automatic,11.49,4367,335.3,5,65,0.009968433,9
4.5,Manual,22.9,1248,74,5,4.5,0.201196212,9
3.75,Manual,16.3,1956,170,5,17.5,0.002492108,4
5.75,Manual,20.4,1197,81.8,5,4.31,0.201196212,5
6.71,Manual,18.7,1199,88.7,5,6.2,0.101013457,5
4.5,Manual,23.59,1364,74,5,4.67,0.068283768,10
6.71,Manual,16.47,1198,73.9,5,3.32,0.052334275,10
5.5,Automatic,12.9,1799,130,5,3.75,0.101013457,10
6.85,Manual,16.78,1496,88.73,5,4.7,0.068283768,8
4.5,Manual,17.01,1591,121.3,5,6.5,0.183917594,5
5.8,Manual,12.8,2494,102,8,7.25,0.068283768,12
8.305,Manual,22.7,1598,118,5,8.94,0.201196212,5
3.75,Manual,19,1194,94.68,5,7.34,0.049842166,3
5.5,Manual,21.4,1197,83.1,5,6.9,0.201196212,5
5.75,Manual,18.2,1199,88.7,5,5.9,0.101013457,5
4.25,Automatic,22.32,1582,126.3,5,6.75,0.183917594,8
5.9,Manual,25.8,1498,98.6,5,4.1,0.101013457,7
5.75,Automatic,18.51,1968,147.51,5,27,0.039209171,4
5.75,Manual,15,1598,103.52,5,4.5,0.028742316,7
3.75,Automatic,17.11,1968,174.33,5,14.5,0.039209171,8
4.25,Manual,23.4,1248,74,5,5.25,0.201196212,7
3.75,Manual,22.3,1248,74,5,1.2,0.030902143,9
4.25,Manual,12.99,2494,100.6,8,4.95,0.068283768,15
5.8,Manual,19.64,1461,108.45,5,7.5,0.02409038,8
3.75,Automatic,10,2996,333,4,48,0.052832696,6
5.5,Manual,25.8,1498,98.6,5,4.45,0.101013457,6
8.305,Automatic,11.57,2987,254.79,5,59.65,0.052832696,3
6.71,Manual,23.2,1248,73.94,5,4.38,0.201196212,6
6.71,Manual,28.09,1248,88.5,5,7.9,0.201196212,5
6.85,Manual,17,1086,62,5,1.88,0.183917594,13
5.75,Automatic,18.48,1197,74,5,10.5,0.044359528,13
8.305,Automatic,21.4,1197,83.1,5,7.29,0.201196212,3
5.8,Manual,23.5,1498,88.7,5,6,0.049842166,9
4.5,Manual,16,2179,140,7,6.7,0.045190231,10
4.25,Manual,19.7,796,46.3,5,1.5,0.201196212,12
6.71,Automatic,20.7,1496,113.98,4,23.8,0.004319654,5
6.71,Manual,15.1,2179,140,7,7.77,0.045190231,7
8.305,Manual,17.92,1086,62.1,5,3.32,0.183917594,9
6.71,Manual,22.9,1248,74,5,4.94,0.201196212,6
5.5,Automatic,20,2143,107.3,5,11,0.052832696,8
5.8,Manual,25.17,799,53.3,5,3.4,0.02409038,5
6.71,Manual,22.9,1248,74,5,4.17,0.201196212,8
5.8,Manual,17.3,993,60,5,1.25,0.201196212,16
5.75,Automatic,18.9,1197,82,5,5.45,0.183917594,5
4.25,Manual,21.12,1248,88.8,5,2.59,0.030902143,9
4.25,Manual,16,2179,140,7,12.01,0.045190231,6
5.5,Manual,17.5,1197,85.8,5,2.45,0.201196212,11
6.85,Automatic,15.73,1968,174.33,5,29,0.039209171,6
5.8,Manual,17.8,1399,74,5,2.4,0.049842166,13
5.8,Automatic,14.84,2143,170,5,11.99,0.052832696,11
5.5,Automatic,18,1497,117.3,5,7.9,0.101013457,6
4.25,Manual,12.8,2494,102,7,6.25,0.068283768,11
4.25,Manual,18.6,1199,79.4,5,1.8,0.020103007,10
5.5,Manual,26.6,998,58.16,5,2.8,0.201196212,8
5.75,Manual,18.7,1199,88.7,5,4.9,0.101013457,6
4.25,Manual,18.06,1198,75,5,2.25,0.01511879,11
8.305,Automatic,19.12,1373,91.1,5,8.89,0.201196212,4
5.75,Automatic,12.55,2982,168.5,7,15,0.068283768,9
3.75,Manual,26.1,1498,99,5,5.65,0.049842166,3
4.25,Manual,20.77,1248,88.8,7,7,0.201196212,7
5.8,Manual,22.74,796,47.3,5,2.95,0.201196212,5
4.5,Manual,19.4,1198,86.8,5,3.3,0.101013457,8
5.8,Manual,16.2,1493,110,5,3.5,0.183917594,11
4.25,Manual,12.8,1493,100,5,2.3,0.101013457,14
8.305,Manual,19.67,1582,126.2,5,13.69,0.183917594,4
5.5,Manual,23.59,1364,67.06,5,3.1,0.068283768,8
5.75,Manual,13.44,2359,198.25,5,12.75,0.183917594,7
4.25,Manual,19.67,1582,126.2,5,13.75,0.183917594,4
4.5,Manual,18.7,1199,88.7,5,6.75,0.101013457,4
4.5,Manual,20.54,1598,103.6,5,5.25,0.052334275,7
5.75,Manual,16,2179,140,7,8.75,0.045190231,6
6.71,Manual,18.49,1493,100,7,8.87,0.045190231,4
6.85,Automatic,11.1,2354,142,5,6.5,0.101013457,11
4.25,Manual,20.77,1248,88.76,7,4.5,0.201196212,9
5.8,Manual,12.83,2696,162,7,12.5,0.045190231,9
5.5,Automatic,12.55,2982,168.5,7,16.8,0.068283768,7
5.8,Manual,20.77,1248,88.8,7,8.75,0.201196212,5
4.25,Automatic,19.5,1582,126.24,5,8.5,0.183917594,8
3.75,Manual,20.36,1197,78.9,5,2.21,0.183917594,10
4.25,Manual,16.8,796,34.2,5,1.6,0.201196212,9
5.5,Automatic,15.5,1198,86.7,5,6.25,0.101013457,5
5.75,Automatic,12.9,1799,130,5,2.25,0.101013457,14
6.71,Automatic,17.9,2143,136,5,25.75,0.052832696,2
5.9,Manual,13.14,1798,157.8,5,6.75,0.028742316,11
5.9,Manual,28.09,1248,88.5,5,6.25,0.201196212,6
5.5,Manual,22.7,1498,89.84,5,5.1,0.049842166,8
5.75,Automatic,8.7,2987,224.34,5,10.75,0.052832696,12
5.8,Manual,24,1120,70,5,5.7,0.183917594,5
6.85,Manual,20.5,1598,105,5,5.95,0.052334275,8
6.71,Manual,25.44,936,56.3,5,2.4,0.020103007,9
5.75,Manual,17.21,1493,100,7,3.49,0.045190231,8
5.8,Automatic,19.2,1197,80,5,4,0.183917594,10
5.5,Manual,23.59,1364,67.04,5,3.85,0.068283768,8
5.75,Automatic,14.53,1794,138.1,5,3.95,0.068283768,11
4.25,Manual,20.36,1197,78.9,5,3,0.183917594,8
6.71,Manual,18.16,1196,86.8,5,6.7,0.049842166,3
8.305,Manual,18.5,1197,85.8,5,6.14,0.201196212,5
6.85,Automatic,15,1396,98.6,5,4.4,0.183917594,9
4.25,Manual,26.59,1248,74,5,4.25,0.201196212,4
6.71,Automatic,8.77,4395,402,5,25.93,0.044359528,11
3.75,Manual,22.7,1598,118,5,7,0.201196212,5
8.305,Automatic,12.55,2982,168.5,7,25.12,0.068283768,4
6.71,Manual,20.3,998,68.05,5,4.45,0.183917594,4
3.75,Manual,21.9,1396,90,5,2.4,0.183917594,10
4.25,Manual,20.54,1598,103.6,5,4.33,0.052334275,9
8.305,Automatic,18.5,1197,83.14,5,6.93,0.201196212,4
5.9,Manual,21.9,1396,90,5,4.25,0.183917594,7
4.25,Automatic,14.21,2143,203,5,12.5,0.052832696,11
4.5,Manual,18.9,1197,82,5,4.9,0.183917594,6
5.75,Manual,23,1396,90,5,4.5,0.183917594,7
4.25,Manual,25.17,799,53.3,5,3,0.02409038,5
4.5,Automatic,16.9,1197,82,5,5.8,0.183917594,6
4.25,Manual,15.04,1598,103.6,5,3.33,0.052334275,10
6.71,Automatic,14.39,1998,163.7,5,6.62,0.020103007,6
5.75,Manual,19.01,1461,108.5,5,5.75,0.01511879,6
5.8,Manual,22.32,1582,126.32,5,6.2,0.183917594,9
4.5,Automatic,23.1,998,67.04,5,3.5,0.201196212,6
4.25,Manual,18.9,998,67.1,5,2,0.201196212,11
4.5,Manual,21.9,1396,88.8,5,4,0.183917594,9
5.75,Automatic,12.3,1781,163.2,5,9.5,0.039209171,10
5.75,Automatic,17.05,1995,184,5,17.5,0.044359528,8
5.75,Automatic,14.3,1598,103.52,5,6.11,0.028742316,6
5.9,Manual,20.36,1197,78.9,5,3.75,0.183917594,7
5.8,Manual,10.5,2835,107.2,6,6.2,0.004485795,14
5.75,Manual,26,1498,98.6,5,6.15,0.101013457,7
4.25,Manual,20.92,998,67.1,5,2.4,0.201196212,9
4.25,Manual,17.8,1248,75,5,2.15,0.201196212,12
3.75,Manual,18.9,1197,82,5,3.75,0.183917594,5
5.75,Manual,15.6,1196,70,5,2.15,0.049842166,10
6.85,Manual,18.9,1197,81.86,5,4.75,0.183917594,6
5.75,Manual,15.5,1586,103.3,5,2.45,0.201196212,11
5.75,Manual,17.4,1497,117.3,5,11.15,0.101013457,4
4.25,Automatic,19.6,1461,108.45,5,8.9,0.02409038,5
5.9,Manual,25.8,1498,98.6,5,4.35,0.101013457,7
4.25,Manual,12.99,2494,100.6,7,12,0.068283768,6
5.75,Automatic,16.07,1995,181,5,8.5,0.044359528,12
6.71,Manual,19.81,1086,68.05,5,4.27,0.183917594,4
4.25,Manual,20.45,1461,83.8,5,4.25,0.02409038,9
6.85,Automatic,11.3,2360,170,5,9.25,0.004485795,11
6.71,Manual,24.3,1248,88.5,5,8.61,0.201196212,4
5.8,Automatic,11.8,2987,261,7,28,0.052832696,11
8.305,Manual,23,1498,98.96,5,9.25,0.049842166,3
4.5,Automatic,19.08,1582,126.2,5,8.6,0.183917594,5
8.305,Manual,16.47,1198,74,5,7.53,0.052334275,3
5.75,Manual,19.64,1461,108.45,5,5.75,0.02409038,7
4.5,Automatic,16.5,1198,86.8,5,4.15,0.101013457,9
8.305,Manual,18.16,1196,86.8,5,5.84,0.049842166,4
3.75,Automatic,18.53,1968,187.74,5,16.5,0.039209171,9
5.75,Automatic,15.97,2993,258,7,43,0.044359528,6
4.25,Manual,20.36,1197,78.9,5,3.55,0.183917594,8
5.8,Manual,18.6,1197,81.83,5,8.9,0.183917594,3
5.8,Manual,16.4,1896,90,5,2.5,0.028742316,15
5.8,Manual,16.2,1493,110,5,3.85,0.183917594,11
4.5,Automatic,17.1,1591,121.4,5,7.5,0.183917594,9
5.75,Manual,15.3,1341,61,5,1.8,0.183917594,16
4.5,Manual,20,1399,68,5,2.25,0.049842166,11
5.75,Automatic,17.68,1968,174.33,5,24.25,0.039209171,6
5.75,Manual,16.47,1198,74,5,4.35,0.052334275,6
3.75,Automatic,17.05,1995,184,5,11.5,0.044359528,9
3.75,Manual,17.4,1497,117.3,5,4.75,0.101013457,7
5.8,Manual,23,1396,90,5,4.99,0.183917594,9
8.305,Automatic,19,1199,88.7,5,9.15,0.101013457,3
4.25,Manual,16.1,1197,74,5,2.35,0.201196212,15
5.8,Automatic,10.1,2354,152,5,13.99,0.101013457,7
6.85,Automatic,20,2143,107.3,5,19.75,0.052832696,7
8.305,Automatic,16,2179,140,7,16.77,0.045190231,3
6.85,Manual,13.6,2523,63,7,2.5,0.045190231,15
5.75,Automatic,17.97,1498,99.6,5,3.65,0.02409038,8
5.9,Automatic,12.35,2179,187.74,5,23.5,0.009968433,9
4.25,Manual,22.74,796,47.3,5,3.11,0.201196212,4
6.71,Manual,17.6,1496,88.73,5,4.57,0.068283768,8
5.75,Manual,17,1197,80,5,5.32,0.183917594,7
5.8,Manual,20.36,1197,78.9,5,3.2,0.183917594,9
6.71,Manual,25.2,1248,74,5,5.63,0.201196212,5
5.8,Manual,21.1,814,55.2,5,3,0.183917594,6
5.75,Automatic,22.69,1995,190,5,9.25,0.044359528,11
5.5,Manual,23.57,1396,70,5,1.2,0.030902143,10
5.5,Manual,22.74,796,47.3,5,2.15,0.201196212,6
4.25,Manual,22.07,1199,73.9,5,3.05,0.052334275,11
5.9,Automatic,14.28,1798,138.03,5,11.5,0.068283768,7
5.8,Manual,17.92,1086,62.1,5,2.3,0.183917594,13
3.75,Manual,20.4,1197,81.8,5,4.95,0.201196212,5
5.8,Manual,21.64,1461,84.8,5,4.75,0.02409038,8
8.305,Manual,24.3,1248,88.5,5,10.15,0.201196212,3
3.75,Manual,18.06,1198,75,5,2.65,0.01511879,10
5.8,Manual,20,1399,68.05,5,3.8,0.049842166,6
6.71,Automatic,13.1,1997,141.1,5,16.68,0.101013457,4
4.25,Manual,19.01,1461,108.5,5,5,0.01511879,7
4.5,Manual,17.71,1197,78.9,5,3.75,0.068283768,10
4.25,Manual,21.27,1396,88.76,5,4.11,0.183917594,8
4.5,Manual,18.16,1196,86.8,5,4.25,0.049842166,6
5.75,Manual,10.5,2835,107.2,6,3.45,0.004485795,17
6.85,Automatic,17.11,1968,174.33,5,22.5,0.039209171,7
5.5,Manual,12.4,1998,132,8,4.5,0.068283768,15
4.25,Manual,15.26,1150,74.9,5,0.9,0.020103007,14
5.8,Manual,15.3,1341,83,5,1.85,0.183917594,15
3.75,Manual,25.8,1498,98.6,5,3.25,0.101013457,8
4.25,Manual,17.8,1248,74,5,3.1,0.201196212,11
8.305,Manual,22.7,1498,89.84,5,7.34,0.049842166,7
3.75,Manual,20.14,1498,88.5,5,4.25,0.052334275,6
5.5,Manual,18.6,1197,81.86,5,6.45,0.183917594,5
4.5,Manual,12.8,2494,102,8,10.75,0.068283768,10
3.75,Automatic,15.26,2143,203.2,5,27.75,0.052832696,6
4.25,Manual,17.3,1061,64,5,0.99,0.201196212,16
4.25,Automatic,12.62,2198,158,7,24,0.049842166,5
4.25,Manual,18.6,1197,81.86,5,6.1,0.183917594,5
5.9,Manual,17.5,1199,88.7,5,8.25,0.101013457,4
6.85,Manual,16.47,1198,73.9,5,4.65,0.052334275,8
5.75,Manual,13.7,1997,153.86,5,9.75,0.101013457,7
6.85,Manual,18.9,1197,81.86,5,4.4,0.183917594,7
3.75,Manual,19.1,1197,85.8,5,3.99,0.201196212,7
8.305,Automatic,16.2,2993,258,5,45.73,0.044359528,5
6.71,Manual,22.7,1498,89.84,5,5.27,0.049842166,7
5.75,Manual,26.2,998,58.2,5,3.5,0.201196212,7
5.9,Manual,26,1498,98.6,5,7.25,0.101013457,5
4.5,Manual,17,1405,70,5,1.6,0.030902143,13
4.25,Manual,19.01,1461,108.45,5,6,0.02409038,7
4.5,Manual,20.36,1197,78.9,5,3,0.183917594,11
5.75,Manual,18.7,1199,88.7,5,4.95,0.101013457,6
5.8,Manual,23.65,1248,88.5,5,8.99,0.201196212,5
5.75,Manual,11.9,2354,144,5,1.85,0.101013457,14
8.305,Manual,16.47,1198,73.9,5,6.16,0.052334275,5
5.8,Manual,21.1,1248,73.9,5,3.5,0.201196212,11
4.25,Manual,19.5,1199,88.76,5,4.5,0.101013457,7
5.8,Manual,18.6,1197,81.83,5,7.75,0.183917594,4
5.8,Manual,20.45,1461,83.8,5,6.6,0.02409038,7
6.71,Manual,18.9,1197,82,5,4.98,0.183917594,7
4.5,Automatic,16.07,1995,181,5,9.75,0.044359528,13
5.75,Manual,22.7,1498,89.84,5,5.55,0.049842166,7
5.8,Automatic,21.5,1498,108.5,5,10.3,0.052334275,5
4.5,Automatic,11.7,2354,177.6,5,7.5,0.101013457,10
5.8,Manual,14.49,1399,92.7,5,1.8,0.020103007,13
5.8,Manual,16.2,1199,74,5,6.25,0.052334275,4
5.8,Manual,14.95,2489,93.7,7,6.8,0.045190231,6
5.8,Automatic,19.2,1197,80,5,3,0.183917594,12
8.305,Manual,15.1,2179,140,7,11.6,0.045190231,6
5.75,Manual,22.7,1582,126.24,5,6.95,0.183917594,8
5.75,Manual,14.3,1798,160,5,3.5,0.052334275,11
8.305,Manual,18.9,1197,81.86,5,5.5,0.183917594,7
5.75,Manual,18.6,1197,81.83,5,5.65,0.183917594,6
5.9,Manual,18.2,1248,73.8,8,3.25,0.020103007,8
8.305,Automatic,14.3,1598,103.6,5,7.72,0.028742316,6
4.25,Manual,19.67,1582,126.2,5,12,0.183917594,5
4.25,Manual,25.44,936,57.6,5,1.55,0.020103007,8
5.5,Manual,11.5,2982,171,7,10.75,0.068283768,10
8.305,Manual,18.6,1197,81.83,5,6.72,0.183917594,5
8.305,Automatic,12.07,2967,241.4,7,28.55,0.039209171,9
6.85,Automatic,17.85,2967,300,4,75,0.00299053,8
5.8,Manual,17.8,1497,117.3,5,10.49,0.101013457,5
5.8,Manual,17.21,1493,100,7,3.8,0.045190231,9
5.9,Automatic,16.55,1968,140,5,18.5,0.039209171,9
3.75,Automatic,12.37,2359,198.25,5,6,0.183917594,8
5.8,Manual,22.32,1582,126.32,5,5.5,0.183917594,9
4.25,Manual,18.9,998,67.1,5,2.3,0.201196212,11
4.25,Manual,24.52,1248,88.5,7,8.7,0.201196212,5
5.5,Manual,24.4,1120,71.01,5,4.95,0.183917594,6
4.25,Manual,22.9,1248,74,5,4.25,0.201196212,9
6.71,Manual,16,2179,140,7,10.94,0.045190231,4
5.5,Automatic,22.48,1995,190,5,21.26,0.044359528,8
6.85,Manual,14.28,1798,138.03,5,11.5,0.068283768,5
4.25,Manual,22.54,1396,88.73,5,6,0.183917594,6
5.8,Manual,18.15,1198,82,6,4.1,0.045190231,5
3.75,Manual,24.7,796,47.3,5,2.01,0.201196212,8
5.8,Manual,15.7,1172,67,5,2.6,0.004651936,11
3.75,Manual,18.9,998,67.1,5,2.35,0.201196212,9
6.85,Manual,9.5,2835,118.6,6,9.15,0.004485795,9
4.5,Manual,19.4,1198,86.8,5,2.9,0.101013457,8
8.305,Manual,22.54,1396,88.73,5,9.18,0.183917594,4
5.75,Automatic,13,1591,121.3,5,11.45,0.183917594,5
5.8,Manual,26.83,796,38.4,5,2.1,0.201196212,9
6.71,Manual,17.8,1198,86.7,5,5.53,0.101013457,4
4.5,Manual,18.15,1198,82,6,3.75,0.045190231,5
4.25,Automatic,18,1497,117.3,5,12.5,0.101013457,3
5.75,Automatic,16,2179,140,7,15.5,0.045190231,4
4.25,Manual,17,1086,74,5,2.1,0.183917594,10
5.75,Automatic,14.84,2143,170,5,14.5,0.052832696,8
8.305,Automatic,19.6,1461,108.45,5,12.46,0.02409038,4
6.85,Manual,16.47,1198,74,5,5.25,0.052334275,7
5.5,Automatic,18.48,1197,74,5,14.5,0.044359528,9
6.85,Automatic,13.5,2987,282,5,25,0.052832696,12
6.71,Manual,17,1197,74,5,2.66,0.183917594,9
5.8,Automatic,12.9,2993,271.23,4,45,0.006645622,9
4.25,Manual,28.4,1248,74,5,5.1,0.201196212,6
5.5,Manual,25.8,1498,98.6,5,3.5,0.101013457,7
5.9,Automatic,16.07,1995,181,5,12.5,0.044359528,10
5.8,Manual,23.5,1396,88.7,5,5.55,0.183917594,9
5.5,Automatic,11.5,2982,169,7,19.48,0.068283768,6
5.9,Manual,18.6,1197,85.8,5,3.91,0.201196212,9
4.5,Manual,18.6,1199,79.4,5,2.19,0.020103007,11
8.305,Automatic,18.9,1197,82,5,6.89,0.183917594,4
8.305,Manual,15.6,1196,70,5,3.47,0.049842166,10
5.75,Automatic,9.1,2349,74,5,3.25,0.01511879,13
4.25,Manual,16.1,1298,88.2,5,2.85,0.201196212,11
8.305,Automatic,17.11,1968,174.33,5,25.64,0.039209171,5
6.71,Manual,16.8,1497,116.3,5,10.28,0.101013457,3
5.8,Manual,18.2,1199,88.7,5,6.3,0.101013457,6
4.5,Manual,20.14,1498,88.8,5,4.75,0.052334275,7
5.8,Manual,19.87,1461,83.14,5,5.8,0.01511879,8
5.8,Automatic,12.51,2179,187.7,7,44.5,0.009968433,5
6.71,Manual,18.5,1197,82.9,5,4.65,0.183917594,7
4.25,Manual,17,1497,118,5,3.6,0.101013457,12
5.8,Manual,16,2179,140,7,12.25,0.045190231,6
4.25,Manual,16.3,1956,170,5,20,0.002492108,4
4.25,Manual,16,2179,140,7,16,0.045190231,4
8.305,Automatic,11.79,2179,120,8,6.21,0.045190231,10
3.75,Manual,19.44,1198,67,7,3.25,0.002159827,5
3.75,Manual,15.4,2179,120,7,9.75,0.045190231,5
5.75,Automatic,15.5,1198,86.7,5,4.45,0.101013457,7
4.25,Manual,25.6,1498,98.6,5,12,0.101013457,4
4.5,Manual,14.4,1396,65,5,0.8,0.030902143,13
4.5,Manual,24,1186,73.97,5,5.95,0.183917594,3
4.25,Manual,33.44,796,40.3,4,3,0.201196212,6
3.75,Manual,17.43,1396,105.5,5,5.25,0.183917594,7
8.305,Manual,13.68,2393,147.8,7,22.2,0.068283768,2
4.25,Automatic,17.05,1995,184,5,13.5,0.044359528,9
4.5,Automatic,16.96,1968,138.03,5,13.5,0.052334275,6
5.5,Manual,20,1399,68.05,5,3.47,0.049842166,7
5.9,Automatic,11.18,2696,184,7,9.5,0.045190231,8
4.5,Manual,15.04,1598,103.6,5,4.8,0.052334275,10
6.71,Manual,15,1598,103.52,5,6.54,0.028742316,5
5.5,Manual,16.47,1198,73.9,5,3.1,0.052334275,9
5.8,Manual,23.65,1248,88.5,5,7.99,0.201196212,6
3.75,Manual,14.53,1798,138.1,5,3.3,0.068283768,12
6.85,Manual,20.77,1248,88.8,7,8.75,0.201196212,6
5.8,Automatic,19.2,1197,80,5,4.19,0.183917594,8
6.71,Automatic,17.9,2143,136,5,30.77,0.052832696,2
